[2016.10.15_01:42:37]: Polling 20 times per second
Starting camera with hflip=False, vflip=False, resolution=1920x1088, framerate=10

PRESS [ENTER] TO QUIT!

[2016.10.15_01:43:10]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:10]: steer | time since last face 3.91s
[2016.10.15_01:43:10]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:10]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:10]: motor | Last face detected 4.13s ago
[2016.10.15_01:43:10]: motor | Slowing down because no more face detected
[2016.10.15_01:43:10]: motor | obstacle in: 46cm
[2016.10.15_01:43:10]: motor | Slowing down because of obstacle
[2016.10.15_01:43:10]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:10]: steer | time since last face 4.20s
[2016.10.15_01:43:10]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:10]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:43:10]: motor | Last face detected 4.47s ago
[2016.10.15_01:43:10]: motor | Slowing down because no more face detected
[2016.10.15_01:43:10]: motor | obstacle in: 45cm
[2016.10.15_01:43:10]: motor | Slowing down because of obstacle
[2016.10.15_01:43:10]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:43:11]: steer | time since last face 4.55s
[2016.10.15_01:43:11]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:11]: obstc | Verified obstacle in 48.00cm
[2016.10.15_01:43:11]: motor | Last face detected 4.84s ago
[2016.10.15_01:43:11]: motor | Slowing down because no more face detected
[2016.10.15_01:43:11]: motor | obstacle in: 48cm
[2016.10.15_01:43:11]: motor | Slowing down because of obstacle
[2016.10.15_01:43:11]: MOTOR | FINAL DECISION SENT: 88.0
[2016.10.15_01:43:11]: steer | time since last face 4.90s
[2016.10.15_01:43:11]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:11]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:11]: motor | Last face detected 5.18s ago
[2016.10.15_01:43:11]: motor | Slowing down because no more face detected
[2016.10.15_01:43:11]: motor | obstacle in: 46cm
[2016.10.15_01:43:11]: motor | Slowing down because of obstacle
[2016.10.15_01:43:11]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:11]: steer | time since last face 5.26s
[2016.10.15_01:43:11]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:12]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:12]: motor | Last face detected 5.53s ago
[2016.10.15_01:43:12]: motor | Slowing down because no more face detected
[2016.10.15_01:43:12]: motor | obstacle in: 46cm
[2016.10.15_01:43:12]: motor | Slowing down because of obstacle
[2016.10.15_01:43:12]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:12]: steer | time since last face 5.56s
[2016.10.15_01:43:12]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:12]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:12]: motor | Last face detected 5.74s ago
[2016.10.15_01:43:12]: motor | Slowing down because no more face detected
[2016.10.15_01:43:12]: motor | obstacle in: 46cm
[2016.10.15_01:43:12]: motor | Slowing down because of obstacle
[2016.10.15_01:43:12]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:12]: steer | time since last face 5.77s
[2016.10.15_01:43:12]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:12]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:43:12]: motor | Last face detected 5.94s ago
[2016.10.15_01:43:12]: motor | Slowing down because no more face detected
[2016.10.15_01:43:12]: motor | obstacle in: 45cm
[2016.10.15_01:43:12]: motor | Slowing down because of obstacle
[2016.10.15_01:43:12]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:43:12]: steer | time since last face 5.99s
[2016.10.15_01:43:12]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:12]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:12]: motor | Last face detected 6.16s ago
[2016.10.15_01:43:12]: motor | Slowing down because no more face detected
[2016.10.15_01:43:12]: motor | obstacle in: 46cm
[2016.10.15_01:43:12]: motor | Slowing down because of obstacle
[2016.10.15_01:43:12]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:12]: steer | time since last face 6.20s
[2016.10.15_01:43:12]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:12]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:12]: motor | Last face detected 6.38s ago
[2016.10.15_01:43:12]: motor | Slowing down because no more face detected
[2016.10.15_01:43:12]: motor | obstacle in: 46cm
[2016.10.15_01:43:12]: motor | Slowing down because of obstacle
[2016.10.15_01:43:12]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:12]: steer | time since last face 6.48s
[2016.10.15_01:43:13]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:13]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:13]: motor | Last face detected 6.74s ago
[2016.10.15_01:43:13]: motor | Slowing down because no more face detected
[2016.10.15_01:43:13]: motor | obstacle in: 46cm
[2016.10.15_01:43:13]: motor | Slowing down because of obstacle
[2016.10.15_01:43:13]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:13]: steer | time since last face 6.84s
[2016.10.15_01:43:13]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:13]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:13]: motor | Last face detected 7.06s ago
[2016.10.15_01:43:13]: motor | Slowing down because no more face detected
[2016.10.15_01:43:13]: motor | obstacle in: 46cm
[2016.10.15_01:43:13]: motor | Slowing down because of obstacle
[2016.10.15_01:43:13]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:13]: steer | time since last face 7.15s
[2016.10.15_01:43:13]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:13]: obstc | Verified obstacle in 47.00cm
[2016.10.15_01:43:13]: motor | Last face detected 7.47s ago
[2016.10.15_01:43:13]: motor | Slowing down because no more face detected
[2016.10.15_01:43:13]: motor | obstacle in: 47cm
[2016.10.15_01:43:13]: motor | Slowing down because of obstacle
[2016.10.15_01:43:13]: MOTOR | FINAL DECISION SENT: 88.4285714286
[2016.10.15_01:43:14]: steer | time since last face 7.54s
[2016.10.15_01:43:14]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:14]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:14]: motor | Last face detected 7.84s ago
[2016.10.15_01:43:14]: motor | Slowing down because no more face detected
[2016.10.15_01:43:14]: motor | obstacle in: 46cm
[2016.10.15_01:43:14]: motor | Slowing down because of obstacle
[2016.10.15_01:43:14]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:14]: steer | time since last face 7.87s
[2016.10.15_01:43:14]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:14]: faces | 1 new face(s) detected, nearest at 60.62%
[2016.10.15_01:43:14]: motor | Last face detected 0.00s ago
[2016.10.15_01:43:14]: motor | Speeding up!
[2016.10.15_01:43:14]: motor | obstacle in: 46cm
[2016.10.15_01:43:14]: motor | Slowing down because of obstacle
[2016.10.15_01:43:14]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:14]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:14]: motor | Last face detected 0.01s ago
[2016.10.15_01:43:14]: motor | Speeding up!
[2016.10.15_01:43:14]: motor | obstacle in: 46cm
[2016.10.15_01:43:14]: motor | Slowing down because of obstacle
[2016.10.15_01:43:14]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:14]: steer | time since last face 0.05s
[2016.10.15_01:43:14]: steer | time since last face 0.06s
[2016.10.15_01:43:14]: STEER | TURNING: 130.3125
[2016.10.15_01:43:14]: STEER | TURNING: 130.3125
[2016.10.15_01:43:14]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:43:14]: motor | Last face detected 0.30s ago
[2016.10.15_01:43:14]: motor | Speeding up!
[2016.10.15_01:43:14]: motor | obstacle in: 45cm
[2016.10.15_01:43:14]: motor | Slowing down because of obstacle
[2016.10.15_01:43:14]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:43:14]: steer | time since last face 0.34s
[2016.10.15_01:43:14]: STEER | TURNING: 130.3125
[2016.10.15_01:43:15]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:15]: motor | Last face detected 0.53s ago
[2016.10.15_01:43:15]: motor | Speeding up!
[2016.10.15_01:43:15]: motor | obstacle in: 46cm
[2016.10.15_01:43:15]: motor | Slowing down because of obstacle
[2016.10.15_01:43:15]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:15]: steer | time since last face 0.57s
[2016.10.15_01:43:15]: STEER | TURNING: 130.3125
[2016.10.15_01:43:15]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:15]: motor | Last face detected 0.76s ago
[2016.10.15_01:43:15]: motor | Speeding up!
[2016.10.15_01:43:15]: motor | obstacle in: 46cm
[2016.10.15_01:43:15]: motor | Slowing down because of obstacle
[2016.10.15_01:43:15]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:15]: steer | time since last face 0.85s
[2016.10.15_01:43:15]: STEER | TURNING: 130.3125
[2016.10.15_01:43:15]: obstc | Verified obstacle in 47.00cm
[2016.10.15_01:43:15]: motor | Last face detected 1.04s ago
[2016.10.15_01:43:15]: motor | Staying at full speed!
[2016.10.15_01:43:15]: motor | obstacle in: 47cm
[2016.10.15_01:43:15]: motor | Slowing down because of obstacle
[2016.10.15_01:43:15]: MOTOR | FINAL DECISION SENT: 88.4285714286
[2016.10.15_01:43:15]: steer | time since last face 1.10s
[2016.10.15_01:43:15]: STEER | TURNING: 130.3125
[2016.10.15_01:43:15]: steer | time since last face 1.28s
[2016.10.15_01:43:15]: STEER | TURNING: 130.3125
[2016.10.15_01:43:15]: motor | Last face detected 1.45s ago
[2016.10.15_01:43:15]: motor | Staying at full speed!
[2016.10.15_01:43:15]: MOTOR | FINAL DECISION SENT: 70
[2016.10.15_01:43:16]: steer | time since last face 1.50s
[2016.10.15_01:43:16]: STEER | TURNING: 130.3125
[2016.10.15_01:43:16]: motor | Last face detected 1.67s ago
[2016.10.15_01:43:16]: motor | Staying at full speed!
[2016.10.15_01:43:16]: MOTOR | FINAL DECISION SENT: 70
[2016.10.15_01:43:16]: steer | time since last face 1.72s
[2016.10.15_01:43:16]: STEER | TURNING: 130.3125
[2016.10.15_01:43:16]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:16]: motor | Last face detected 1.91s ago
[2016.10.15_01:43:16]: motor | Staying at full speed!
[2016.10.15_01:43:16]: motor | obstacle in: 46cm
[2016.10.15_01:43:16]: motor | Slowing down because of obstacle
[2016.10.15_01:43:16]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:16]: steer | time since last face 1.98s
[2016.10.15_01:43:16]: STEER | TURNING: 130.3125
[2016.10.15_01:43:16]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:16]: motor | Last face detected 2.26s ago
[2016.10.15_01:43:16]: motor | Staying at full speed!
[2016.10.15_01:43:16]: motor | obstacle in: 46cm
[2016.10.15_01:43:16]: motor | Slowing down because of obstacle
[2016.10.15_01:43:16]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:16]: steer | time since last face 2.37s
[2016.10.15_01:43:17]: STEER | TURNING: 130.3125
[2016.10.15_01:43:17]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:17]: motor | Last face detected 2.63s ago
[2016.10.15_01:43:17]: motor | Staying at full speed!
[2016.10.15_01:43:17]: motor | obstacle in: 46cm
[2016.10.15_01:43:17]: motor | Slowing down because of obstacle
[2016.10.15_01:43:17]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:17]: steer | time since last face 2.69s
[2016.10.15_01:43:17]: STEER | TURNING: 130.3125
[2016.10.15_01:43:17]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:17]: motor | Last face detected 2.85s ago
[2016.10.15_01:43:17]: motor | Staying at full speed!
[2016.10.15_01:43:17]: motor | obstacle in: 46cm
[2016.10.15_01:43:17]: motor | Slowing down because of obstacle
[2016.10.15_01:43:17]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:17]: steer | time since last face 2.89s
[2016.10.15_01:43:17]: faces | 1 new face(s) detected, nearest at -44.84%
[2016.10.15_01:43:17]: motor | Last face detected 0.00s ago
[2016.10.15_01:43:17]: motor | Staying at full speed!
[2016.10.15_01:43:17]: motor | obstacle in: 46cm
[2016.10.15_01:43:17]: motor | Slowing down because of obstacle
[2016.10.15_01:43:17]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:17]: STEER | TURNING: 130.3125
[2016.10.15_01:43:17]: steer | time since last face 0.03s
[2016.10.15_01:43:17]: STEER | TURNING: 75.3359375
[2016.10.15_01:43:17]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:17]: motor | Last face detected 0.21s ago
[2016.10.15_01:43:17]: motor | Staying at full speed!
[2016.10.15_01:43:17]: motor | obstacle in: 46cm
[2016.10.15_01:43:17]: motor | Slowing down because of obstacle
[2016.10.15_01:43:17]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:17]: steer | time since last face 0.25s
[2016.10.15_01:43:17]: STEER | TURNING: 75.3359375
[2016.10.15_01:43:17]: steer | time since last face 0.42s
[2016.10.15_01:43:17]: STEER | TURNING: 75.3359375
[2016.10.15_01:43:18]: steer | time since last face 0.59s
[2016.10.15_01:43:18]: STEER | TURNING: 75.3359375
[2016.10.15_01:43:18]: steer | time since last face 0.77s
[2016.10.15_01:43:18]: STEER | TURNING: 75.3359375
[2016.10.15_01:43:18]: steer | time since last face 0.97s
[2016.10.15_01:43:18]: STEER | TURNING: 75.3359375
[2016.10.15_01:43:18]: steer | time since last face 1.19s
[2016.10.15_01:43:18]: STEER | TURNING: 75.3359375
[2016.10.15_01:43:18]: motor | Last face detected 1.41s ago
[2016.10.15_01:43:18]: motor | Staying at full speed!
[2016.10.15_01:43:18]: MOTOR | FINAL DECISION SENT: 70
[2016.10.15_01:43:18]: steer | time since last face 1.47s
[2016.10.15_01:43:18]: STEER | TURNING: 75.3359375
[2016.10.15_01:43:19]: steer | time since last face 1.74s
[2016.10.15_01:43:19]: STEER | TURNING: 75.3359375
[2016.10.15_01:43:19]: steer | time since last face 1.94s
[2016.10.15_01:43:19]: STEER | TURNING: 75.3359375
[2016.10.15_01:43:19]: steer | time since last face 2.09s
[2016.10.15_01:43:19]: STEER | TURNING: 75.3359375
[2016.10.15_01:43:19]: steer | time since last face 2.25s
[2016.10.15_01:43:19]: STEER | TURNING: 75.3359375
[2016.10.15_01:43:19]: steer | time since last face 2.41s
[2016.10.15_01:43:19]: STEER | TURNING: 75.3359375
[2016.10.15_01:43:20]: steer | time since last face 2.56s
[2016.10.15_01:43:20]: STEER | TURNING: 75.3359375
[2016.10.15_01:43:20]: steer | time since last face 2.72s
[2016.10.15_01:43:20]: STEER | TURNING: 75.3359375
[2016.10.15_01:43:20]: faces | 1 new face(s) detected, nearest at 22.86%
[2016.10.15_01:43:20]: motor | Last face detected 0.00s ago
[2016.10.15_01:43:20]: motor | Staying at full speed!
[2016.10.15_01:43:20]: MOTOR | FINAL DECISION SENT: 70
[2016.10.15_01:43:20]: steer | time since last face 0.02s
[2016.10.15_01:43:20]: steer | time since last face 0.06s
[2016.10.15_01:43:20]: STEER | TURNING: 75.3359375
[2016.10.15_01:43:20]: STEER | TURNING: 111.432291667
[2016.10.15_01:43:20]: steer | time since last face 0.26s
[2016.10.15_01:43:20]: STEER | TURNING: 111.432291667
[2016.10.15_01:43:20]: motor | Last face detected 0.43s ago
[2016.10.15_01:43:20]: motor | Staying at full speed!
[2016.10.15_01:43:20]: MOTOR | FINAL DECISION SENT: 70
[2016.10.15_01:43:20]: steer | time since last face 0.46s
[2016.10.15_01:43:20]: STEER | TURNING: 111.432291667
[2016.10.15_01:43:20]: motor | Last face detected 0.63s ago
[2016.10.15_01:43:20]: motor | Staying at full speed!
[2016.10.15_01:43:20]: MOTOR | FINAL DECISION SENT: 70
[2016.10.15_01:43:20]: steer | time since last face 0.67s
[2016.10.15_01:43:21]: STEER | TURNING: 111.432291667
[2016.10.15_01:43:21]: Bye!
